InvoiceID,UsageDate,ServiceName,ResourceType,Region,Cost,UsageQuantity,LinkedAccount
INV-7829,2025-10-08,EBS,Storage,ap-south-1,43.88,43.68,85745
INV-8228,2025-10-08,ECS,Storage,us-east-1,19.78,43.83,37571
INV-7216,2025-10-08,Lambda,Networking,us-east-1,30.9,55.86,19846
INV-5916,2025-10-08,EC2,Storage,ap-south-1,129.47,93.29,66309
INV-8646,2025-10-08,EBS,Database,ap-south-1,26.42,50.29,29310
INV-4628,2025-10-08,Lambda,Storage,ap-south-1,7.61,73.74,85019
INV-5217,2025-10-08,Lambda,Database,us-west-2,25.56,47.53,85522
INV-3460,2025-10-08,EBS,Networking,us-east-1,6.21,92.06,50087
INV-9900,2025-10-08,RDS,Storage,us-west-2,62.19,55.33,32727
INV-3000,2025-10-08,CloudFront,Networking,us-west-2,8.44,48.55,42555
INV-2923,2025-10-08,S3,Storage,us-west-2,77.91,97.25,73043
INV-9584,2025-10-08,RDS,Storage,us-west-2,24.16,61.46,46449
INV-5445,2025-10-08,EC2,Database,us-east-1,32.54,48.4,94124
INV-2216,2025-10-08,ECS,Networking,ap-south-1,1.55,7.58,20540
INV-3915,2025-10-08,S3,Storage,eu-west-1,33.31,83.76,58049
INV-4237,2025-10-08,CloudFront,Networking,eu-west-1,15.31,19.58,20640
INV-3762,2025-10-08,ECS,Networking,eu-west-1,10.75,76.9,27932
INV-9871,2025-10-08,CloudFront,Networking,us-east-1,12.86,57.72,58186
INV-3920,2025-10-08,S3,Database,us-east-1,0.47,3.74,70869
INV-3525,2025-10-08,RDS,Compute,eu-west-1,18.44,83.43,88634
INV-4589,2025-10-08,Lambda,Networking,ap-south-1,3.16,4.61,99428
INV-9019,2025-10-08,ECS,Database,us-east-1,36.34,84.41,64784
INV-6202,2025-10-08,EC2,Storage,us-east-1,4.56,42.23,96683
INV-6809,2025-10-08,CloudFront,Networking,us-east-1,39.9,44.96,94880
INV-4645,2025-10-08,S3,Networking,us-east-1,30.39,57.13,94326
INV-2814,2025-10-08,ECS,Networking,us-west-2,6.47,31.62,63200
INV-3600,2025-10-08,EBS,Database,us-west-2,7.14,36.74,82406
INV-7459,2025-10-08,CloudFront,Compute,eu-west-1,111.27,76.68,35485
INV-1993,2025-10-08,CloudFront,Database,us-east-1,126.54,97.01,26843
INV-8320,2025-10-08,RDS,Compute,us-east-1,64.1,60.12,31226
INV-6092,2025-10-08,EC2,Networking,us-east-1,27.58,28.59,70963
INV-2888,2025-10-08,RDS,Storage,us-west-2,34.17,45.62,87382
INV-7888,2025-10-08,Lambda,Networking,us-west-2,34.78,75.8,42272
INV-6505,2025-10-08,ECS,Storage,ap-south-1,44.32,31.87,87647
INV-6627,2025-10-09,CloudFront,Database,us-east-1,4.31,5.72,83197
INV-1438,2025-10-09,ECS,Storage,ap-south-1,85.36,91.29,52868
INV-5973,2025-10-09,Lambda,Database,eu-west-1,22.54,54.69,46994
INV-5457,2025-10-09,RDS,Compute,us-east-1,44.21,34.39,22767
INV-7637,2025-10-09,Lambda,Storage,us-east-1,44.57,55.97,52493
INV-8455,2025-10-09,EC2,Storage,eu-west-1,0.74,10.05,74589
INV-1252,2025-10-09,Lambda,Compute,eu-west-1,57.5,96.37,18859
INV-3852,2025-10-09,Lambda,Storage,ap-south-1,9.99,60.36,42543
INV-7853,2025-10-09,Lambda,Compute,us-east-1,95.83,68.34,19479
INV-2780,2025-10-09,RDS,Storage,us-east-1,13.42,57.61,39603
INV-6030,2025-10-09,EBS,Storage,ap-south-1,67.59,58.21,97216
INV-6999,2025-10-09,Lambda,Networking,us-east-1,53.96,40.7,80476
INV-5656,2025-10-09,Lambda,Compute,eu-west-1,87.87,64.9,83842
INV-2684,2025-10-09,EBS,Networking,us-west-2,15.0,62.39,50238
INV-8053,2025-10-09,RDS,Compute,us-east-1,10.63,31.04,43068
INV-6118,2025-10-09,S3,Database,eu-west-1,104.76,90.89,79014
INV-1797,2025-10-09,ECS,Database,ap-south-1,32.91,67.67,66581
INV-6681,2025-10-09,CloudFront,Networking,ap-south-1,21.21,18.49,46082
INV-7761,2025-10-09,CloudFront,Compute,ap-south-1,17.91,47.47,95145
INV-2383,2025-10-09,RDS,Networking,ap-south-1,6.69,61.7,28965
INV-9449,2025-10-09,EBS,Compute,ap-south-1,23.84,32.68,34579
INV-8266,2025-10-09,EC2,Database,ap-south-1,21.99,14.88,31596
INV-7796,2025-10-09,CloudFront,Networking,us-west-2,5.02,20.99,46923
INV-4335,2025-10-09,Lambda,Compute,us-east-1,23.8,20.43,26847
INV-4289,2025-10-09,RDS,Networking,eu-west-1,37.06,42.61,66689
INV-4329,2025-10-09,CloudFront,Storage,eu-west-1,0.22,2.2,84455
INV-8212,2025-10-09,CloudFront,Compute,us-west-2,55.09,44.64,95311
INV-9113,2025-10-09,Lambda,Storage,ap-south-1,15.56,88.54,54188
INV-1098,2025-10-09,EBS,Storage,us-east-1,74.04,53.88,37663
INV-7779,2025-10-09,RDS,Storage,us-west-2,48.69,38.86,76009
INV-5453,2025-10-09,S3,Storage,ap-south-1,18.93,13.46,79963
INV-1829,2025-10-09,Lambda,Database,us-west-2,106.36,75.17,78173
INV-4049,2025-10-09,EC2,Storage,us-west-2,39.05,67.69,30688
INV-3247,2025-10-09,EC2,Compute,us-west-2,42.18,93.82,50558
INV-5205,2025-10-09,Lambda,Database,us-west-2,35.48,33.28,81925
INV-7040,2025-10-09,RDS,Storage,us-east-1,107.0,76.56,34950
INV-5747,2025-10-10,EC2,Database,us-west-2,24.82,20.56,72399
INV-5404,2025-10-10,Lambda,Networking,us-east-1,10.53,73.88,47680
INV-8863,2025-10-10,ECS,Storage,ap-south-1,17.84,38.78,65767
INV-8207,2025-10-10,CloudFront,Networking,ap-south-1,45.03,30.52,31074
INV-5848,2025-10-10,RDS,Networking,eu-west-1,70.14,64.31,53933
INV-6139,2025-10-10,EC2,Database,us-west-2,58.3,97.66,50363
INV-4584,2025-10-10,RDS,Compute,ap-south-1,54.54,80.2,80966
INV-1413,2025-10-10,ECS,Compute,eu-west-1,27.13,86.97,26950
INV-1891,2025-10-10,EBS,Networking,us-west-2,34.8,94.77,69314
INV-1468,2025-10-10,ECS,Storage,us-east-1,37.48,32.69,87607
INV-9229,2025-10-10,RDS,Networking,ap-south-1,36.75,39.44,18315
INV-1001,2025-10-10,CloudFront,Database,us-west-2,50.14,44.51,54846
INV-5101,2025-10-10,Lambda,Storage,us-east-1,3.09,22.91,82928
INV-4180,2025-10-10,EC2,Storage,us-east-1,22.18,30.06,43048
INV-8880,2025-10-10,EC2,Storage,us-east-1,9.53,16.89,24398
INV-6632,2025-10-10,ECS,Storage,us-east-1,5.34,40.06,53303
INV-5393,2025-10-10,ECS,Database,ap-south-1,77.77,58.37,58865
INV-9653,2025-10-10,Lambda,Storage,us-west-2,13.99,15.26,74488
INV-3681,2025-10-10,Lambda,Database,us-west-2,43.77,66.51,65335
INV-4932,2025-10-10,RDS,Storage,us-east-1,45.28,70.14,55416
INV-3114,2025-10-10,Lambda,Compute,eu-west-1,3.06,50.51,43320
INV-8063,2025-10-11,CloudFront,Networking,us-east-1,69.82,69.2,51009
INV-2974,2025-10-11,Lambda,Networking,us-west-2,2.3,3.94,85947
INV-4128,2025-10-11,S3,Storage,us-west-2,64.63,97.91,63082
INV-1342,2025-10-11,Lambda,Database,ap-south-1,68.8,50.24,64613
INV-9457,2025-10-11,S3,Compute,ap-south-1,64.14,71.75,78491
INV-5959,2025-10-11,ECS,Database,eu-west-1,104.01,79.8,99181
INV-5019,2025-10-11,CloudFront,Compute,us-east-1,33.8,45.74,27382
INV-4243,2025-10-11,Lambda,Storage,eu-west-1,56.14,38.67,15977
INV-9928,2025-10-11,CloudFront,Compute,eu-west-1,11.9,69.75,55983
INV-5828,2025-10-11,EBS,Compute,us-west-2,64.46,86.31,89753
INV-6312,2025-10-11,S3,Storage,us-east-1,5.9,6.97,64659
INV-3051,2025-10-11,Lambda,Compute,us-east-1,55.25,41.77,61468
INV-3292,2025-10-11,CloudFront,Compute,eu-west-1,25.57,20.48,47584
INV-1023,2025-10-11,EC2,Database,us-west-2,7.21,55.81,95250
INV-4166,2025-10-11,EC2,Storage,ap-south-1,77.1,97.19,15294
INV-3113,2025-10-11,S3,Networking,us-east-1,21.31,29.16,55724
INV-6392,2025-10-11,S3,Compute,us-east-1,42.22,85.8,35288
INV-8029,2025-10-11,S3,Networking,us-west-2,4.59,19.35,11873
INV-6335,2025-10-11,EC2,Compute,us-east-1,35.27,29.86,49497
INV-2461,2025-10-11,Lambda,Compute,us-east-1,17.94,47.22,12439
INV-5973,2025-10-11,ECS,Networking,us-west-2,8.89,16.7,90502
INV-8298,2025-10-11,S3,Storage,ap-south-1,51.45,94.0,58011
INV-6828,2025-10-11,ECS,Networking,ap-south-1,74.46,98.81,72348
INV-8550,2025-10-11,S3,Networking,us-west-2,24.16,18.0,75523
INV-9750,2025-10-11,RDS,Compute,us-east-1,49.73,46.09,58817
INV-1271,2025-10-11,Lambda,Storage,us-west-2,12.08,98.37,93580
INV-8466,2025-10-11,CloudFront,Database,us-west-2,10.68,9.76,64712
INV-9246,2025-10-11,ECS,Database,eu-west-1,8.96,28.25,61218
INV-9436,2025-10-11,EC2,Networking,us-west-2,0.33,4.03,40103
INV-3748,2025-10-11,S3,Networking,eu-west-1,18.97,77.47,38166
INV-6815,2025-10-11,RDS,Storage,us-east-1,43.48,46.83,35296
INV-9458,2025-10-11,Lambda,Networking,ap-south-1,3.83,42.89,60538
INV-7188,2025-10-11,CloudFront,Networking,us-west-2,5.11,78.37,38838
INV-6187,2025-10-11,RDS,Compute,us-west-2,102.52,76.21,48959
INV-6013,2025-10-11,EC2,Networking,us-east-1,35.82,43.34,49661
INV-2140,2025-10-11,ECS,Storage,eu-west-1,29.34,47.75,38425
INV-4564,2025-10-11,RDS,Compute,us-west-2,119.48,88.75,69099
INV-6784,2025-10-11,EC2,Storage,eu-west-1,31.69,33.65,67975
INV-7463,2025-10-12,Lambda,Networking,us-east-1,133.95,92.7,29700
INV-7364,2025-10-12,S3,Compute,ap-south-1,36.0,50.95,84855
INV-2616,2025-10-12,EC2,Storage,us-west-2,40.24,27.94,39695
INV-9104,2025-10-12,CloudFront,Compute,eu-west-1,12.8,14.37,30656
INV-2078,2025-10-12,EBS,Storage,ap-south-1,12.88,28.33,88612
INV-3432,2025-10-12,CloudFront,Storage,us-west-2,60.77,40.56,80380
INV-9421,2025-10-12,CloudFront,Networking,ap-south-1,4.97,5.59,85534
INV-1582,2025-10-12,CloudFront,Database,eu-west-1,2.29,8.35,36661
INV-6407,2025-10-12,EC2,Compute,us-east-1,34.78,44.01,44305
INV-8416,2025-10-12,EBS,Storage,eu-west-1,13.2,25.95,11207
INV-7735,2025-10-12,EC2,Database,us-east-1,4.3,8.79,20552
INV-6167,2025-10-12,EC2,Database,us-east-1,137.24,96.66,80342
INV-9382,2025-10-12,EBS,Storage,us-west-2,29.45,33.55,29659
INV-6042,2025-10-12,EC2,Compute,us-east-1,5.36,90.97,54676
INV-7220,2025-10-12,Lambda,Database,us-east-1,115.56,81.09,72765
INV-3551,2025-10-12,EBS,Compute,us-west-2,2.62,9.22,78299
INV-3058,2025-10-12,S3,Storage,eu-west-1,79.69,96.08,87271
INV-9079,2025-10-12,Lambda,Database,eu-west-1,0.64,1.52,26370
INV-2986,2025-10-12,EC2,Networking,eu-west-1,47.52,45.05,97125
INV-6056,2025-10-12,Lambda,Compute,eu-west-1,109.52,73.34,11229
INV-5340,2025-10-12,S3,Storage,us-west-2,23.93,28.82,19815
INV-2297,2025-10-12,EC2,Storage,ap-south-1,34.07,53.38,81042
INV-4688,2025-10-12,CloudFront,Database,us-west-2,24.94,17.0,58137
INV-7989,2025-10-12,S3,Networking,us-west-2,65.94,85.35,36841
INV-4417,2025-10-12,EC2,Compute,us-west-2,22.91,60.36,45969
INV-4677,2025-10-12,ECS,Compute,us-east-1,57.56,54.42,99228
INV-2545,2025-10-12,RDS,Database,eu-west-1,76.63,51.57,60962
INV-9371,2025-10-12,EBS,Networking,ap-south-1,35.96,61.17,48703
INV-7926,2025-10-13,ECS,Database,eu-west-1,22.95,77.24,67501
INV-4611,2025-10-13,CloudFront,Database,ap-south-1,21.3,38.51,48833
INV-5710,2025-10-13,EBS,Storage,eu-west-1,51.18,43.24,28180
INV-2019,2025-10-13,Lambda,Database,us-east-1,58.23,48.47,31384
INV-9585,2025-10-13,CloudFront,Compute,eu-west-1,31.5,57.69,59173
INV-3787,2025-10-13,ECS,Database,ap-south-1,32.05,81.02,74795
INV-5084,2025-10-13,ECS,Compute,us-west-2,17.6,22.52,39736
INV-9802,2025-10-13,ECS,Storage,us-west-2,1.65,26.16,29488
INV-7072,2025-10-13,RDS,Compute,eu-west-1,51.31,64.86,53788
INV-7191,2025-10-13,ECS,Networking,us-east-1,64.78,44.61,29343
INV-4315,2025-10-13,EBS,Storage,us-east-1,74.42,57.16,20917
INV-4735,2025-10-13,EC2,Compute,us-east-1,12.28,14.03,62917
INV-9719,2025-10-13,ECS,Compute,ap-south-1,77.74,86.81,96784
INV-8562,2025-10-13,EBS,Networking,us-west-2,42.34,71.83,44497
INV-8031,2025-10-13,EBS,Compute,us-east-1,6.67,9.34,43923
INV-5711,2025-10-13,S3,Storage,ap-south-1,51.65,39.51,28296
INV-2653,2025-10-13,EC2,Networking,ap-south-1,35.54,24.48,70903
INV-5310,2025-10-13,ECS,Networking,eu-west-1,39.2,95.82,66482
INV-2493,2025-10-13,RDS,Compute,eu-west-1,47.02,34.87,58194
INV-7569,2025-10-13,S3,Networking,eu-west-1,66.99,96.67,22678
INV-1673,2025-10-13,S3,Networking,us-west-2,26.15,32.17,69534
INV-3328,2025-10-13,CloudFront,Storage,eu-west-1,30.73,68.81,51748
INV-8875,2025-10-13,EC2,Database,us-west-2,9.2,73.67,43862
INV-2428,2025-10-13,CloudFront,Compute,us-west-2,3.06,5.02,10584
INV-3730,2025-10-13,EC2,Compute,us-east-1,17.98,35.41,53330
INV-4537,2025-10-13,EBS,Storage,us-east-1,25.32,49.15,85886
INV-2564,2025-10-13,EC2,Networking,us-east-1,9.63,19.31,72821
INV-1358,2025-10-13,EBS,Networking,us-east-1,62.99,97.49,33567
INV-2034,2025-10-13,ECS,Storage,eu-west-1,39.45,44.53,54313
INV-2836,2025-10-13,S3,Networking,ap-south-1,39.37,98.34,38471
INV-4687,2025-10-13,EC2,Database,us-west-2,74.17,68.16,11304
INV-5782,2025-10-13,CloudFront,Compute,us-east-1,10.84,60.77,92817
INV-3698,2025-10-13,S3,Database,eu-west-1,9.68,67.72,60973
INV-6153,2025-10-13,S3,Networking,us-west-2,66.95,59.65,38320
INV-2553,2025-10-13,Lambda,Storage,ap-south-1,26.91,21.18,17198
INV-1530,2025-10-13,EC2,Networking,us-west-2,3.99,3.13,90187
INV-3172,2025-10-14,EC2,Storage,us-east-1,16.85,46.09,58099
INV-4181,2025-10-14,EC2,Compute,ap-south-1,19.28,13.46,86450
INV-8704,2025-10-14,S3,Storage,ap-south-1,2.49,7.36,97732
INV-5856,2025-10-14,S3,Database,eu-west-1,33.08,34.85,29474
INV-1811,2025-10-14,EC2,Database,ap-south-1,12.66,54.53,44855
INV-5543,2025-10-14,S3,Storage,ap-south-1,11.51,29.04,13881
INV-1118,2025-10-14,EC2,Networking,eu-west-1,13.85,21.43,31568
INV-8955,2025-10-14,RDS,Compute,us-east-1,25.73,70.43,52018
INV-7842,2025-10-14,Lambda,Database,us-west-2,22.66,36.73,98470
INV-1860,2025-10-14,S3,Database,ap-south-1,140.06,97.65,18561
INV-8839,2025-10-14,EBS,Compute,eu-west-1,32.04,80.03,62790
INV-6388,2025-10-14,EC2,Compute,us-west-2,3.52,6.9,33947
INV-4624,2025-10-14,Lambda,Compute,ap-south-1,20.96,26.75,78624
INV-3718,2025-10-14,RDS,Compute,us-east-1,100.72,77.8,14688
INV-4147,2025-10-14,CloudFront,Compute,us-east-1,48.29,84.5,69301
INV-1879,2025-10-14,EBS,Compute,us-east-1,34.62,68.75,92692
INV-3676,2025-10-14,ECS,Compute,us-east-1,6.6,6.18,77317
INV-2452,2025-10-14,Lambda,Storage,eu-west-1,0.69,1.08,43051
INV-8400,2025-10-14,RDS,Compute,us-west-2,34.83,33.0,38559
INV-3004,2025-10-14,ECS,Database,us-west-2,37.63,76.65,80488
INV-8478,2025-10-14,ECS,Database,us-west-2,38.66,81.18,70424
INV-5461,2025-10-14,EBS,Compute,eu-west-1,49.35,44.69,25127
INV-5092,2025-10-14,Lambda,Database,us-east-1,102.71,69.32,14723
INV-5077,2025-10-14,CloudFront,Storage,us-east-1,22.82,22.59,55912
INV-9375,2025-10-14,CloudFront,Networking,us-east-1,84.0,61.01,98430
INV-2220,2025-10-14,EC2,Database,us-west-2,17.92,15.72,99360
INV-3793,2025-10-14,CloudFront,Compute,eu-west-1,25.49,56.87,49281
INV-7154,2025-10-14,EBS,Storage,us-west-2,25.36,47.5,72905
INV-3158,2025-10-14,EBS,Database,us-east-1,77.62,57.97,95098
INV-7128,2025-10-14,Lambda,Networking,us-west-2,55.03,56.97,69689
INV-7979,2025-10-14,ECS,Compute,us-east-1,6.45,51.92,96004
INV-3273,2025-10-14,RDS,Networking,us-west-2,17.83,23.36,18648
INV-7447,2025-10-14,ECS,Storage,eu-west-1,9.75,31.09,45537
INV-8508,2025-10-14,Lambda,Networking,us-west-2,26.14,50.46,74128
INV-3898,2025-10-14,EBS,Networking,us-west-2,18.71,25.88,41902
